,delay,trial,model,direction,gap
612,0,153,DPE,X -> Y,0.12268882009311652
613,0,153,GC,Independence,0.0033786604289273614
614,0,153,TE,X -> Y,0.27274112917394233
615,0,153,LZP,Independence,27.0
616,0,154,DPE,X -> Y,0.11439563117953788
617,0,154,GC,Independence,0.006966025454350017
618,0,154,TE,X -> Y,0.28487966555000344
619,0,154,LZP,Independence,24.0
620,0,155,DPE,X -> Y,0.12797255665977708
621,0,155,GC,Independence,0.003920303002385529
622,0,155,TE,X -> Y,0.3040191400984806
623,0,155,LZP,Independence,24.0
624,0,156,DPE,X -> Y,0.13220933770151952
625,0,156,GC,X -> Y,0.11336406649848096
626,0,156,TE,X -> Y,0.2815626540157199
627,0,156,LZP,Independence,26.0
628,0,157,DPE,X -> Y,0.1056802208698929
629,0,157,GC,Independence,5.950631569827563e-07
630,0,157,TE,X -> Y,0.34312726577612335
631,0,157,LZP,X -> Y,26.0
632,0,158,DPE,X -> Y,0.13392110242176863
633,0,158,GC,Independence,0.002701257738179382
634,0,158,TE,X -> Y,0.3081878889016062
635,0,158,LZP,Independence,24.0
636,0,159,DPE,X -> Y,0.11477830504816597
637,0,159,GC,Independence,1.1646948195375529e-05
638,0,159,TE,X -> Y,0.3058999395438542
639,0,159,LZP,Independence,22.0
640,0,160,DPE,X -> Y,0.10757911273423337
641,0,160,GC,Independence,4.44732212851546e-09
642,0,160,TE,X -> Y,0.3016533237058917
643,0,160,LZP,Independence,24.0
644,0,161,DPE,X -> Y,0.12309518372180911
645,0,161,GC,Independence,0.03468394560033452
646,0,161,TE,X -> Y,0.2861020381785886
647,0,161,LZP,X -> Y,32.0
648,0,162,DPE,X -> Y,0.10940625299081352
649,0,162,GC,Independence,0.018845386824131324
650,0,162,TE,X -> Y,0.2997401441485891
651,0,162,LZP,Independence,22.0
652,0,163,DPE,X -> Y,0.10315317940090435
653,0,163,GC,Independence,0.00031545702438038025
654,0,163,TE,X -> Y,0.31615727775161606
655,0,163,LZP,X -> Y,26.0
656,0,164,DPE,X -> Y,0.10059273914729211
657,0,164,GC,Independence,4.055961536295283e-05
658,0,164,TE,X -> Y,0.2991067738425409
659,0,164,LZP,Independence,25.0
660,0,165,DPE,X -> Y,0.09703320202625994
661,0,165,GC,Independence,0.0001854498471137343
662,0,165,TE,X -> Y,0.3086748596978126
663,0,165,LZP,Independence,16.0
664,0,166,DPE,X -> Y,0.12979768522736895
665,0,166,GC,Independence,5.5141090847195516e-05
666,0,166,TE,X -> Y,0.2989156606521054
667,0,166,LZP,Independence,26.0
668,0,167,DPE,X -> Y,0.10064836899767182
669,0,167,GC,Independence,1.4477248639107388e-05
670,0,167,TE,X -> Y,0.3146351311666352
671,0,167,LZP,Independence,23.0
672,0,168,DPE,X -> Y,0.12014422524668328
673,0,168,GC,Independence,0.0017961023087705245
674,0,168,TE,X -> Y,0.31382516206955163
675,0,168,LZP,X -> Y,29.0
676,0,169,DPE,X -> Y,0.09995635457057366
677,0,169,GC,Independence,0.00010978782051004508
678,0,169,TE,X -> Y,0.33084580173435263
679,0,169,LZP,Independence,22.0
680,0,170,DPE,X -> Y,0.1231395188465037
681,0,170,GC,X -> Y,0.13711905817539777
682,0,170,TE,X -> Y,0.27679026216233793
683,0,170,LZP,Independence,20.0
684,0,171,DPE,X -> Y,0.1329760470089593
685,0,171,GC,Independence,0.0005722843537545652
686,0,171,TE,X -> Y,0.2933712952416838
687,0,171,LZP,X -> Y,30.0
688,0,172,DPE,X -> Y,0.11721829054108898
689,0,172,GC,Independence,0.0001970361918160495
690,0,172,TE,X -> Y,0.2990908705138195
691,0,172,LZP,Independence,21.0
692,0,173,DPE,X -> Y,0.12708261394238268
693,0,173,GC,Independence,5.192076247858025e-05
694,0,173,TE,X -> Y,0.3031920699306645
695,0,173,LZP,Independence,25.0
696,0,174,DPE,X -> Y,0.09956659582551697
697,0,174,GC,Independence,0.0001559868246400075
698,0,174,TE,X -> Y,0.3174721832954549
699,0,174,LZP,Independence,25.0
700,0,175,DPE,X -> Y,0.10904433896623972
701,0,175,GC,Independence,0.0009100288650322015
702,0,175,TE,X -> Y,0.32320216831748727
703,0,175,LZP,X -> Y,26.0
704,0,176,DPE,X -> Y,0.1311235322217856
705,0,176,GC,Independence,0.0016853775271334613
706,0,176,TE,X -> Y,0.2971294721039415
707,0,176,LZP,Independence,29.0
708,0,177,DPE,X -> Y,0.1116061266661892
709,0,177,GC,X -> Y,0.09595758304227796
710,0,177,TE,X -> Y,0.2997575449788326
711,0,177,LZP,Independence,26.0
712,0,178,DPE,X -> Y,0.12217221085891306
713,0,178,GC,Independence,0.0011600878468309539
714,0,178,TE,X -> Y,0.2736346352900635
715,0,178,LZP,Independence,23.0
716,0,179,DPE,X -> Y,0.1295370461532112
717,0,179,GC,Independence,2.859493263860824e-06
718,0,179,TE,X -> Y,0.29930723195229575
719,0,179,LZP,Independence,27.0
720,0,180,DPE,X -> Y,0.12244985489009332
721,0,180,GC,Independence,0.005350454779394577
722,0,180,TE,X -> Y,0.2825440247886956
723,0,180,LZP,Independence,26.0
724,0,181,DPE,X -> Y,0.12828260676606612
725,0,181,GC,Independence,4.824408120186385e-08
726,0,181,TE,X -> Y,0.3424094609311562
727,0,181,LZP,Independence,21.0
728,0,182,DPE,X -> Y,0.15271137055630485
729,0,182,GC,Independence,0.002732835190783865
730,0,182,TE,X -> Y,0.2743049502102216
731,0,182,LZP,X -> Y,31.0
732,0,183,DPE,X -> Y,0.11481253739258501
733,0,183,GC,Independence,0.01168549899854302
734,0,183,TE,X -> Y,0.3019672966768936
735,0,183,LZP,Independence,25.0
736,0,184,DPE,X -> Y,0.13930418999661925
737,0,184,GC,Independence,9.77091374165562e-06
738,0,184,TE,X -> Y,0.2996368759566986
739,0,184,LZP,Independence,18.0
740,0,185,DPE,X -> Y,0.13622808924292104
741,0,185,GC,Independence,6.066536067267924e-06
742,0,185,TE,X -> Y,0.3043125177672356
743,0,185,LZP,Independence,21.0
744,0,186,DPE,X -> Y,0.11625142185948789
745,0,186,GC,Independence,0.003920303002387312
746,0,186,TE,X -> Y,0.30190930464268173
747,0,186,LZP,Independence,26.0
748,0,187,DPE,X -> Y,0.1313921814270188
749,0,187,GC,Independence,0.006916334990972533
750,0,187,TE,X -> Y,0.2777235661442908
751,0,187,LZP,Independence,25.0
752,0,188,DPE,X -> Y,0.12879034918899251
753,0,188,GC,Independence,4.020810789540306e-06
754,0,188,TE,X -> Y,0.31514857682336134
755,0,188,LZP,Independence,24.0
756,0,189,DPE,X -> Y,0.10912140660726526
757,0,189,GC,Independence,0.00026341269952500366
758,0,189,TE,X -> Y,0.3166950537525397
759,0,189,LZP,Independence,23.0
760,0,190,DPE,X -> Y,0.09722746735230295
761,0,190,GC,Independence,0.00021507296480754743
762,0,190,TE,X -> Y,0.3043749616969681
763,0,190,LZP,Independence,24.0
764,0,191,DPE,X -> Y,0.11182495088876596
765,0,191,GC,Independence,9.130681787782189e-05
766,0,191,TE,X -> Y,0.3049600730542532
767,0,191,LZP,Independence,24.0
768,0,192,DPE,X -> Y,0.13825431854896983
769,0,192,GC,Independence,2.2737694378666067e-05
770,0,192,TE,X -> Y,0.30219772882368784
771,0,192,LZP,Independence,24.0
772,0,193,DPE,X -> Y,0.1698537477118484
773,0,193,GC,Independence,0.00010310054964787826
774,0,193,TE,X -> Y,0.2703594118681112
775,0,193,LZP,Independence,25.0
776,0,194,DPE,X -> Y,0.14138294085315972
777,0,194,GC,Independence,0.0073387450776145864
778,0,194,TE,X -> Y,0.2676154866374722
779,0,194,LZP,X -> Y,32.0
780,0,195,DPE,X -> Y,0.1218226058153161
781,0,195,GC,Independence,0.005780920841207278
782,0,195,TE,X -> Y,0.3149100082919139
783,0,195,LZP,Independence,26.0
784,0,196,DPE,X -> Y,0.1364646394358715
785,0,196,GC,X -> Y,0.13381388752754655
786,0,196,TE,X -> Y,0.2542007173028288
787,0,196,LZP,Independence,27.0
788,0,197,DPE,X -> Y,0.11460469251667912
789,0,197,GC,Independence,0.0012820051242470175
790,0,197,TE,X -> Y,0.31088618554911457
791,0,197,LZP,Independence,17.0
792,0,198,DPE,X -> Y,0.11888333198536809
793,0,198,GC,Independence,0.000306556022260555
794,0,198,TE,X -> Y,0.29314069689349176
795,0,198,LZP,Independence,27.0
796,0,199,DPE,X -> Y,0.09801265311634115
797,0,199,GC,Independence,5.541631906982358e-06
798,0,199,TE,X -> Y,0.31570673193085586
799,0,199,LZP,Independence,18.0
800,0,200,DPE,X -> Y,0.12388846914735481
801,0,200,GC,Independence,6.40667580277051e-07
802,0,200,TE,X -> Y,0.31690348149165104
803,0,200,LZP,Independence,25.0
804,0,201,DPE,X -> Y,0.11429264504158854
805,0,201,GC,Independence,1.204180791538253e-07
806,0,201,TE,X -> Y,0.3107342535465106
807,0,201,LZP,Independence,23.0
808,0,202,DPE,X -> Y,0.09664320295632933
809,0,202,GC,X -> Y,0.05076456992967481
810,0,202,TE,X -> Y,0.27179463692970596
811,0,202,LZP,Independence,29.0
812,0,203,DPE,X -> Y,0.12598911779821806
813,0,203,GC,Independence,0.000487026144104805
814,0,203,TE,X -> Y,0.30192102742534976
815,0,203,LZP,Independence,23.0
816,0,204,DPE,X -> Y,0.128947889663536
817,0,204,GC,Independence,0.002479678901104926
818,0,204,TE,X -> Y,0.3152115683520098
819,0,204,LZP,X -> Y,32.0
820,0,205,DPE,X -> Y,0.12448520504756633
821,0,205,GC,Independence,9.735645883916365e-06
822,0,205,TE,X -> Y,0.28514170411966416
823,0,205,LZP,Independence,25.0
824,0,206,DPE,X -> Y,0.13120047094998882
825,0,206,GC,Independence,3.770852501160457e-05
826,0,206,TE,X -> Y,0.2903765162197755
827,0,206,LZP,Independence,20.0
828,0,207,DPE,X -> Y,0.1328224038164672
829,0,207,GC,Independence,0.0028304962627811415
830,0,207,TE,X -> Y,0.31205449647000183
831,0,207,LZP,Independence,24.0
832,0,208,DPE,X -> Y,0.12637482852579252
833,0,208,GC,Independence,9.750532376440836e-05
834,0,208,TE,X -> Y,0.306041059067131
835,0,208,LZP,Independence,25.0
836,0,209,DPE,X -> Y,0.10508584031569107
837,0,209,GC,Independence,0.0015419476292254405
838,0,209,TE,X -> Y,0.2880604163203769
839,0,209,LZP,Independence,26.0
840,0,210,DPE,X -> Y,0.108415879806165
841,0,210,GC,Independence,8.407144043348842e-06
842,0,210,TE,X -> Y,0.32961398707008993
843,0,210,LZP,Independence,20.0
844,0,211,DPE,X -> Y,0.12981148406463894
845,0,211,GC,Independence,3.074680591782276e-05
846,0,211,TE,X -> Y,0.30908079962887375
847,0,211,LZP,Independence,23.0
848,0,212,DPE,X -> Y,0.1107903422581171
849,0,212,GC,Independence,0.012171352697682259
850,0,212,TE,X -> Y,0.27755075315237226
851,0,212,LZP,Independence,21.0
852,0,213,DPE,X -> Y,0.12427291935627688
853,0,213,GC,Independence,0.0001824436651087427
854,0,213,TE,X -> Y,0.2740725981370518
855,0,213,LZP,Independence,24.0
856,0,214,DPE,X -> Y,0.09417088585074193
857,0,214,GC,Independence,7.957539346927848e-05
858,0,214,TE,X -> Y,0.30802417347309013
859,0,214,LZP,Independence,18.0
860,0,215,DPE,X -> Y,0.1327587535223839
861,0,215,GC,Independence,0.0004417583647613098
862,0,215,TE,X -> Y,0.31077427136853325
863,0,215,LZP,Independence,25.0
864,0,216,DPE,X -> Y,0.11889014165848494
865,0,216,GC,Independence,1.0669446221984708e-08
866,0,216,TE,X -> Y,0.2909964244815318
867,0,216,LZP,Independence,19.0
868,0,217,DPE,X -> Y,0.11055980358893672
869,0,217,GC,Independence,2.0356934638080766e-06
870,0,217,TE,X -> Y,0.30894909026855477
871,0,217,LZP,Independence,26.0
872,0,218,DPE,X -> Y,0.1274038981909385
873,0,218,GC,Independence,0.02454075827195773
874,0,218,TE,X -> Y,0.30660082113158255
875,0,218,LZP,Independence,27.0
876,0,219,DPE,X -> Y,0.13525595030170195
877,0,219,GC,Independence,1.64665425836331e-05
878,0,219,TE,X -> Y,0.2903396916626627
879,0,219,LZP,X -> Y,35.0
880,0,220,DPE,X -> Y,0.10967930347371421
881,0,220,GC,Independence,0.016035936515355287
882,0,220,TE,X -> Y,0.28116521323004967
883,0,220,LZP,Independence,25.0
884,0,221,DPE,X -> Y,0.1334429130127484
885,0,221,GC,Independence,0.006162672618760054
886,0,221,TE,X -> Y,0.2872666554515362
887,0,221,LZP,Independence,27.0
888,0,222,DPE,X -> Y,0.14399790958697467
889,0,222,GC,Independence,5.509797625894867e-06
890,0,222,TE,X -> Y,0.2523358666146923
891,0,222,LZP,Independence,31.0
892,0,223,DPE,X -> Y,0.11147058517078633
893,0,223,GC,Independence,2.1269266557246728e-07
894,0,223,TE,X -> Y,0.3027927749417296
895,0,223,LZP,Independence,22.0
896,0,224,DPE,X -> Y,0.14092238050242753
897,0,224,GC,Independence,5.707023693925202e-06
898,0,224,TE,X -> Y,0.2931588522085464
899,0,224,LZP,Independence,24.0
900,0,225,DPE,X -> Y,0.16370117048999028
901,0,225,GC,Independence,3.546502228397789e-08
902,0,225,TE,X -> Y,0.29172034327650553
903,0,225,LZP,Independence,21.0
904,0,226,DPE,X -> Y,0.10731738844437391
905,0,226,GC,Independence,2.7857858679191246e-05
906,0,226,TE,X -> Y,0.33213197596093125
907,0,226,LZP,Independence,22.0
908,0,227,DPE,X -> Y,0.12176510339292386
909,0,227,GC,Independence,5.683494367780054e-05
910,0,227,TE,X -> Y,0.30312569681645607
911,0,227,LZP,Independence,24.0
912,0,228,DPE,X -> Y,0.14718230018512377
913,0,228,GC,Independence,0.002519390365989454
914,0,228,TE,X -> Y,0.2882759775210582
915,0,228,LZP,X -> Y,37.0
916,0,229,DPE,X -> Y,0.11329704415490569
917,0,229,GC,Independence,0.00011743713410617951
918,0,229,TE,X -> Y,0.29754669621688523
919,0,229,LZP,Independence,22.0
920,0,230,DPE,X -> Y,0.12643158982142008
921,0,230,GC,Independence,0.00018089047521248502
922,0,230,TE,X -> Y,0.31364625774129323
923,0,230,LZP,X -> Y,27.0
924,0,231,DPE,X -> Y,0.1286470152421167
925,0,231,GC,Independence,0.00013017996581120137
926,0,231,TE,X -> Y,0.2798973043370707
927,0,231,LZP,Independence,26.0
928,0,232,DPE,X -> Y,0.12380825260762947
929,0,232,GC,Independence,6.275801659413087e-05
930,0,232,TE,X -> Y,0.29091400085550795
931,0,232,LZP,X -> Y,30.0
932,0,233,DPE,X -> Y,0.14322196462979683
933,0,233,GC,Independence,2.5134392806633695e-07
934,0,233,TE,X -> Y,0.30223547921283167
935,0,233,LZP,Independence,27.0
936,0,234,DPE,X -> Y,0.11349947729502761
937,0,234,GC,Independence,1.0088170221038961e-06
938,0,234,TE,X -> Y,0.3038780755762755
939,0,234,LZP,Independence,20.0
940,0,235,DPE,X -> Y,0.13382436805735268
941,0,235,GC,Independence,0.0013804485926988126
942,0,235,TE,X -> Y,0.28006203429376536
943,0,235,LZP,Independence,30.0
944,0,236,DPE,X -> Y,0.1249756665667298
945,0,236,GC,Independence,0.01096913127077888
946,0,236,TE,X -> Y,0.2632940026446737
947,0,236,LZP,Independence,29.0
948,0,237,DPE,X -> Y,0.11030414544548542
949,0,237,GC,Independence,0.00166548706635675
950,0,237,TE,X -> Y,0.3071933571681784
951,0,237,LZP,X -> Y,30.0
952,0,238,DPE,X -> Y,0.1117659773186056
953,0,238,GC,Independence,1.6514672336210873e-05
954,0,238,TE,X -> Y,0.32493325831020886
955,0,238,LZP,Independence,19.0
956,0,239,DPE,X -> Y,0.11310660067068933
957,0,239,GC,Independence,2.1353998100721508e-05
958,0,239,TE,X -> Y,0.3048595090151178
959,0,239,LZP,Independence,21.0
960,0,240,DPE,X -> Y,0.11558654439780511
961,0,240,GC,Independence,8.068947572758998e-06
962,0,240,TE,X -> Y,0.30352625796986166
963,0,240,LZP,X -> Y,28.0
964,0,241,DPE,X -> Y,0.1250143735301926
965,0,241,GC,Independence,5.8989173681459874e-05
966,0,241,TE,X -> Y,0.29537255365969034
967,0,241,LZP,Independence,28.0
968,0,242,DPE,X -> Y,0.12928549370854714
969,0,242,GC,Independence,0.0020287443787310577
970,0,242,TE,X -> Y,0.29806519118672864
971,0,242,LZP,Independence,25.0
972,0,243,DPE,X -> Y,0.10507858123076763
973,0,243,GC,Independence,6.2775058596745514e-06
974,0,243,TE,X -> Y,0.319839817950899
975,0,243,LZP,Independence,17.0
976,0,244,DPE,X -> Y,0.10947635551904339
977,0,244,GC,Independence,0.0004378129592297705
978,0,244,TE,X -> Y,0.29399394799000456
979,0,244,LZP,X -> Y,30.0
980,0,245,DPE,X -> Y,0.13448572220782248
981,0,245,GC,Independence,0.0008121813382700287
982,0,245,TE,X -> Y,0.2998504762504094
983,0,245,LZP,Independence,25.0
984,0,246,DPE,X -> Y,0.12237661271334521
985,0,246,GC,Independence,7.041159501368053e-06
986,0,246,TE,X -> Y,0.3045421184956983
987,0,246,LZP,X -> Y,33.0
988,0,247,DPE,X -> Y,0.10942751962060215
989,0,247,GC,X -> Y,0.05682834059586415
990,0,247,TE,X -> Y,0.29160855505492234
991,0,247,LZP,Independence,26.0
992,0,248,DPE,X -> Y,0.12079271238043227
993,0,248,GC,Independence,2.6092806333029958e-05
994,0,248,TE,X -> Y,0.3187130441524062
995,0,248,LZP,Independence,23.0
996,0,249,DPE,X -> Y,0.10123697227044476
997,0,249,GC,Independence,2.1401825399097294e-05
998,0,249,TE,X -> Y,0.3281851713075265
999,0,249,LZP,Independence,20.0
1000,0,250,DPE,X -> Y,0.14152560699989813
1001,0,250,GC,Independence,1.260345498515542e-08
1002,0,250,TE,X -> Y,0.29340621859962346
1003,0,250,LZP,Independence,24.0
1004,0,251,DPE,X -> Y,0.15795033699102826
1005,0,251,GC,Independence,0.004789849194391881
1006,0,251,TE,X -> Y,0.27881305310946686
1007,0,251,LZP,Independence,25.0
1008,0,252,DPE,X -> Y,0.08940456392697227
1009,0,252,GC,Independence,2.1243782228628283e-05
1010,0,252,TE,X -> Y,0.317829398137437
1011,0,252,LZP,Independence,23.0
1012,0,253,DPE,X -> Y,0.10849459076985374
1013,0,253,GC,Independence,4.006505101839312e-05
1014,0,253,TE,X -> Y,0.30878984230367534
1015,0,253,LZP,Independence,22.0
1016,0,254,DPE,X -> Y,0.11039749014922706
1017,0,254,GC,Independence,0.00025996749609541437
1018,0,254,TE,X -> Y,0.30573403138672606
1019,0,254,LZP,Independence,28.0
1020,0,255,DPE,X -> Y,0.10846416765962841
1021,0,255,GC,Independence,9.009158772165955e-07
1022,0,255,TE,X -> Y,0.32875804246235973
1023,0,255,LZP,X -> Y,24.0
1024,0,256,DPE,X -> Y,0.15282890019836287
1025,0,256,GC,Independence,0.00028428214315430884
1026,0,256,TE,X -> Y,0.3219381835644254
1027,0,256,LZP,Independence,22.0
1028,0,257,DPE,X -> Y,0.12559674918100053
1029,0,257,GC,Independence,0.04818927540608488
1030,0,257,TE,X -> Y,0.25998387184476807
1031,0,257,LZP,Independence,24.0
1032,0,258,DPE,X -> Y,0.09805217327979895
1033,0,258,GC,Independence,1.8206563842835316e-07
1034,0,258,TE,X -> Y,0.31472441198929163
1035,0,258,LZP,Independence,23.0
1036,0,259,DPE,X -> Y,0.11355789331476748
1037,0,259,GC,Independence,4.802955270633461e-05
1038,0,259,TE,X -> Y,0.30765932511366473
1039,0,259,LZP,Independence,20.0
1040,0,260,DPE,X -> Y,0.13004715731712402
1041,0,260,GC,Independence,3.931590885722233e-05
1042,0,260,TE,X -> Y,0.3264140721185239
1043,0,260,LZP,Independence,17.0
1044,0,261,DPE,X -> Y,0.11818672269450457
1045,0,261,GC,Independence,1.2648854257482295e-09
1046,0,261,TE,X -> Y,0.2738936516599347
1047,0,261,LZP,Independence,26.0
1048,0,262,DPE,X -> Y,0.1247894920846995
1049,0,262,GC,Independence,0.00015919277315924607
1050,0,262,TE,X -> Y,0.31546474958362186
1051,0,262,LZP,Independence,21.0
1052,0,263,DPE,X -> Y,0.1225175373947188
1053,0,263,GC,Independence,1.806821770343893e-05
1054,0,263,TE,X -> Y,0.2757605483095087
1055,0,263,LZP,Independence,25.0
1056,0,264,DPE,X -> Y,0.10250769255044134
1057,0,264,GC,Independence,9.915757022600254e-05
1058,0,264,TE,X -> Y,0.3140652440156023
1059,0,264,LZP,Independence,22.0
1060,0,265,DPE,X -> Y,0.10569999033503015
1061,0,265,GC,Independence,4.185541627454871e-05
1062,0,265,TE,X -> Y,0.3004724247220839
1063,0,265,LZP,Independence,22.0
1064,0,266,DPE,X -> Y,0.10903355359481885
1065,0,266,GC,Independence,0.0009965868566060077
1066,0,266,TE,X -> Y,0.3088337817846868
1067,0,266,LZP,Independence,23.0
1068,0,267,DPE,X -> Y,0.09558352891877858
1069,0,267,GC,Independence,0.007306808414912062
1070,0,267,TE,X -> Y,0.32529062307559004
1071,0,267,LZP,Independence,22.0
1072,0,268,DPE,X -> Y,0.12971704747638127
1073,0,268,GC,Independence,0.004358901193493556
1074,0,268,TE,X -> Y,0.26588342757721656
1075,0,268,LZP,Independence,23.0
1076,0,269,DPE,X -> Y,0.14383358678146116
1077,0,269,GC,Independence,5.1726520342201705e-05
1078,0,269,TE,X -> Y,0.2917806875185618
1079,0,269,LZP,Independence,22.0
1080,0,270,DPE,X -> Y,0.14108764622963565
1081,0,270,GC,Independence,0.0239271164770931
1082,0,270,TE,X -> Y,0.2728640995314905
1083,0,270,LZP,X -> Y,35.0
1084,0,271,DPE,X -> Y,0.12014175116986273
1085,0,271,GC,Independence,8.166041608293592e-05
1086,0,271,TE,X -> Y,0.3166623702887651
1087,0,271,LZP,Independence,21.0
1088,0,272,DPE,X -> Y,0.1397653329955495
1089,0,272,GC,Independence,0.01760837146862538
1090,0,272,TE,X -> Y,0.30376670169985504
1091,0,272,LZP,Independence,23.0
1092,0,273,DPE,X -> Y,0.1152232550672682
1093,0,273,GC,Independence,0.005675595889048153
1094,0,273,TE,X -> Y,0.2850439434911731
1095,0,273,LZP,X -> Y,31.0
1096,0,274,DPE,X -> Y,0.12330505671049018
1097,0,274,GC,Independence,0.00043923237683518915
1098,0,274,TE,X -> Y,0.2823196134978336
1099,0,274,LZP,Independence,27.0
1100,0,275,DPE,X -> Y,0.1089180600620472
1101,0,275,GC,Independence,0.0022644232353926396
1102,0,275,TE,X -> Y,0.3143595712665869
1103,0,275,LZP,X -> Y,32.0
1104,0,276,DPE,X -> Y,0.10669156554870399
1105,0,276,GC,Independence,1.989067447159806e-06
1106,0,276,TE,X -> Y,0.2972494678450143
1107,0,276,LZP,Independence,19.0
1108,0,277,DPE,X -> Y,0.12730501400617647
1109,0,277,GC,Independence,0.011935020125883296
1110,0,277,TE,X -> Y,0.270225327686934
1111,0,277,LZP,Independence,27.0
1112,0,278,DPE,X -> Y,0.110766468288142
1113,0,278,GC,Independence,0.001867125687062253
1114,0,278,TE,X -> Y,0.2938781789248276
1115,0,278,LZP,Independence,24.0
1116,0,279,DPE,X -> Y,0.13004690070262873
1117,0,279,GC,Independence,0.00047114788621783837
1118,0,279,TE,X -> Y,0.26446384530056133
1119,0,279,LZP,X -> Y,39.0
1120,0,280,DPE,X -> Y,0.11239611311990566
1121,0,280,GC,Independence,0.0024129743760986358
1122,0,280,TE,X -> Y,0.30999846273685805
1123,0,280,LZP,Independence,27.0
1124,0,281,DPE,X -> Y,0.11309514923535366
1125,0,281,GC,Independence,0.01167108704162176
1126,0,281,TE,X -> Y,0.3038358971797792
1127,0,281,LZP,Independence,26.0
1128,0,282,DPE,X -> Y,0.12065136616765768
1129,0,282,GC,Independence,0.0012320657051182926
1130,0,282,TE,X -> Y,0.2874813112159713
1131,0,282,LZP,Independence,27.0
1132,0,283,DPE,X -> Y,0.13196853034205033
1133,0,283,GC,Independence,0.017033773224939708
1134,0,283,TE,X -> Y,0.26689018364270856
1135,0,283,LZP,Independence,28.0
1136,0,284,DPE,X -> Y,0.11784220618042886
1137,0,284,GC,Independence,0.0010382676780948052
1138,0,284,TE,X -> Y,0.3058514476090497
1139,0,284,LZP,Independence,19.0
1140,0,285,DPE,X -> Y,0.1287797922893957
1141,0,285,GC,Independence,0.0028766603518257197
1142,0,285,TE,X -> Y,0.27218189541359566
1143,0,285,LZP,X -> Y,36.0
